2017/10/16 19:32:22 [error] 14188#13812: *18 CreateFile() "D:\Counter\webapp\src/assets/plugins/angularjs/angular-animate.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/angularjs/angular-animate.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *20 CreateFile() "D:\Counter\webapp\src/assets/plugins/angularjs/ocLazyLoad.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/angularjs/ocLazyLoad.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *10 CreateFile() "D:\Counter\webapp\src/assets/global/plugins/swiper/swiper.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/global/plugins/swiper/swiper.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *20 CreateFile() "D:\Counter\webapp\src/assets/plugins/font-awesome/css/font-awesome.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/font-awesome/css/font-awesome.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *16 CreateFile() "D:\Counter\webapp\src/assets/plugins/bootstrap/css/bootstrap.min.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/bootstrap/css/bootstrap.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *10 CreateFile() "D:\Counter\webapp\src/assets/global/plugins/swiper/swiper.min.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/global/plugins/swiper/swiper.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *20 CreateFile() "D:\Counter\webapp\src/assets/global/css/components.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/global/css/components.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *10 CreateFile() "D:\Counter\webapp\src/assets/plugins/bootstrap/js/bootstrap.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/bootstrap/js/bootstrap.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *19 CreateFile() "D:\Counter\webapp\src/assets/plugins/angularjs/angular.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/angularjs/angular.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *20 CreateFile() "D:\Counter\webapp\src/assets/plugins/angularjs/angular-ui-router.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/angularjs/angular-ui-router.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *19 CreateFile() "D:\Counter\webapp\src/assets/plugins/angularjs/angular-touch.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/angularjs/angular-touch.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *10 CreateFile() "D:\Counter\webapp\src/assets/plugins/angularjs/angular-animate.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/angularjs/angular-animate.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *18 CreateFile() "D:\Counter\webapp\src/assets/plugins/angularjs/ocLazyLoad.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/angularjs/ocLazyLoad.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *16 CreateFile() "D:\Counter\webapp\src/assets/global/plugins/swiper/swiper.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/global/plugins/swiper/swiper.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *10 CreateFile() "D:\Counter\webapp\src/assets/plugins/font-awesome/css/font-awesome.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/font-awesome/css/font-awesome.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *19 CreateFile() "D:\Counter\webapp\src/assets/plugins/bootstrap/css/bootstrap.min.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/bootstrap/css/bootstrap.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *10 CreateFile() "D:\Counter\webapp\src/assets/global/plugins/swiper/swiper.min.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/global/plugins/swiper/swiper.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *19 CreateFile() "D:\Counter\webapp\src/assets/global/css/components.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/global/css/components.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *18 CreateFile() "D:\Counter\webapp\src/assets/plugins/bootstrap/js/bootstrap.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/bootstrap/js/bootstrap.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *10 CreateFile() "D:\Counter\webapp\src/assets/plugins/angularjs/angular.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/angularjs/angular.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *18 CreateFile() "D:\Counter\webapp\src/assets/plugins/angularjs/angular-ui-router.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/angularjs/angular-ui-router.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *20 CreateFile() "D:\Counter\webapp\src/assets/plugins/angularjs/angular-touch.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/angularjs/angular-touch.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *10 CreateFile() "D:\Counter\webapp\src/assets/plugins/angularjs/angular-animate.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/angularjs/angular-animate.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *19 CreateFile() "D:\Counter\webapp\src/assets/plugins/angularjs/ocLazyLoad.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/angularjs/ocLazyLoad.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *18 CreateFile() "D:\Counter\webapp\src/assets/global/plugins/swiper/swiper.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/global/plugins/swiper/swiper.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *10 CreateFile() "D:\Counter\webapp\src/assets/plugins/font-awesome/css/font-awesome.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/font-awesome/css/font-awesome.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *20 CreateFile() "D:\Counter\webapp\src/assets/plugins/bootstrap/css/bootstrap.min.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/bootstrap/css/bootstrap.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *10 CreateFile() "D:\Counter\webapp\src/assets/global/plugins/swiper/swiper.min.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/global/plugins/swiper/swiper.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *20 CreateFile() "D:\Counter\webapp\src/assets/global/css/components.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/global/css/components.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *18 CreateFile() "D:\Counter\webapp\src/assets/plugins/bootstrap/js/bootstrap.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/bootstrap/js/bootstrap.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *10 CreateFile() "D:\Counter\webapp\src/assets/plugins/angularjs/angular.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/angularjs/angular.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *18 CreateFile() "D:\Counter\webapp\src/assets/plugins/angularjs/angular-ui-router.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/angularjs/angular-ui-router.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *19 CreateFile() "D:\Counter\webapp\src/assets/plugins/angularjs/angular-touch.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/angularjs/angular-touch.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *10 CreateFile() "D:\Counter\webapp\src/assets/plugins/angularjs/angular-animate.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/angularjs/angular-animate.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *20 CreateFile() "D:\Counter\webapp\src/assets/plugins/angularjs/ocLazyLoad.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/angularjs/ocLazyLoad.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *18 CreateFile() "D:\Counter\webapp\src/assets/global/plugins/swiper/swiper.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/global/plugins/swiper/swiper.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *10 CreateFile() "D:\Counter\webapp\src/assets/plugins/font-awesome/css/font-awesome.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/font-awesome/css/font-awesome.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *18 CreateFile() "D:\Counter\webapp\src/assets/plugins/bootstrap/css/bootstrap.min.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/bootstrap/css/bootstrap.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *18 CreateFile() "D:\Counter\webapp\src/assets/global/plugins/swiper/swiper.min.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/global/plugins/swiper/swiper.min.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *20 CreateFile() "D:\Counter\webapp\src/assets/global/css/components.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/global/css/components.css HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *18 CreateFile() "D:\Counter\webapp\src/assets/plugins/bootstrap/js/bootstrap.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/bootstrap/js/bootstrap.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *20 CreateFile() "D:\Counter\webapp\src/assets/plugins/angularjs/angular.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/angularjs/angular.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *18 CreateFile() "D:\Counter\webapp\src/assets/plugins/angularjs/angular-ui-router.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/angularjs/angular-ui-router.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2017/10/16 19:32:23 [error] 14188#13812: *20 CreateFile() "D:\Counter\webapp\src/assets/plugins/angularjs/angular-touch.min.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /assets/plugins/angularjs/angular-touch.min.js HTTP/1.1", host: "localhost", referrer: "http://localhost/"
